pair_id,group,variant,src_rung,n_targets,matched,outcome,reason,phrase,qsrc,study_status,rtc,key,match_certain,err,prompt_len
ddd5fb4e537077e984f1a14a8a8f444c,cbd_nodoc,V0,pre,1,True,cannot_be_determined,The supplied text identifies the replication target but ends before reporting how the replication turned out.,,,completed,,,False,,19961
ddd5fb4e537077e984f1a14a8a8f444c,cbd_nodoc,V1,pre,1,True,failed,"The title reports no cross-cultural difference in the intuition that the paper identifies as the subject of a replication, contrary to the original finding described as showing that the denial of knowledge is not universal.",No Cross-Cultural Differences in Gettier Car Case Intuition: A Replication Study of Weinberg et,title,completed,,,False,,21528
ddd5fb4e537077e984f1a14a8a8f444c,cbd_nodoc,V1b,pre,1,True,failed,"The title reports no cross-cultural difference in the replicated intuition, contrary to the abstract’s description of Weinberg, Nichols and Stich’s claim that the denial of knowledge is not universal, but the supplied text is incomplete.",No Cross-Cultural Differences in Gettier Car Case Intuition: A Replication Study of Weinberg et,title,completed,,,False,,21263
e58aa19815de478b8d234c5504452347,cbd_nodoc,V0,pre,1,True,cannot_be_determined,The supplied abstract says the study was done but gives no result or conclusion about the original finding.,,,completed,,,False,,18947
e58aa19815de478b8d234c5504452347,cbd_nodoc,V1,pre,1,True,cannot_be_determined,The supplied text identifies the replication target but gives no result or verdict about whether its finding held.,,,completed,,,False,,20514
e58aa19815de478b8d234c5504452347,cbd_nodoc,V1b,pre,1,True,cannot_be_determined,"The supplied title identifies the target, but the abstract gives no result or verdict on whether its finding was reproduced.",,,completed,,,False,,20249
66ad64ff740ffc66b6a12e17cb8232a9,cbd_nodoc,V0,pre,1,True,cannot_be_determined,The abstract reports the current study’s psychometric results but does not state Gosselin et al.’s findings or give an explicit comparison to them.,,,completed,,@gosselin2008,True,,26361
66ad64ff740ffc66b6a12e17cb8232a9,cbd_nodoc,V1,pre,1,True,cannot_be_determined,The abstract reports factor-analysis results but does not compare them with the findings of the original IUI study.,,,completed,,@gosselin2008,True,,27928
66ad64ff740ffc66b6a12e17cb8232a9,cbd_nodoc,V1b,pre,1,True,cannot_be_determined,The abstract reports this study’s factor and regression results but does not compare them with Gosselin et al.’s findings or state an overall replication verdict.,,,completed,,@gosselin2008,True,,27663
68eb75ac3edb8bed6edf28eda1af2cc3,cbd_nodoc,V0,pre,1,True,cannot_be_determined,The abstract reports the German sample’s ratings but does not state the original study’s finding or compare the results against it.,,,completed,,@steiner1996,True,,26401
68eb75ac3edb8bed6edf28eda1af2cc3,cbd_nodoc,V1,pre,1,True,cannot_be_determined,The abstract reports mean discrepancies and broad similarities across nations but does not identify the original finding clearly enough to determine whether those results agree with it.,,,completed,,@steiner1996,True,,27968
68eb75ac3edb8bed6edf28eda1af2cc3,cbd_nodoc,V1b,pre,1,True,cannot_be_determined,The abstract reports differences in the German sample but does not state the specific finding of the original or whether the new results agree with it.,,,completed,,@steiner1996,True,,27703
cd0c0e2ec5520301ad9c25ddbc5af1c5,control_doc,V0,ft,1,True,successful,The authors explicitly state that they replicated the LDW-triggered win-overestimation effect.,We replicated the LDW‐triggered win overestimation effect previously reported in lab-based experiments.,abstract,completed,replication,@graydon2021,True,,33619
cd0c0e2ec5520301ad9c25ddbc5af1c5,control_doc,V1,ft,1,True,successful,The authors explicitly state that the LDW-triggered overestimation effect was replicated.,We replicated the LDW triggered over-estimation effect.,discussion,completed,replication,@graydon2021,True,,35186
cd0c0e2ec5520301ad9c25ddbc5af1c5,control_doc,V2,ft,1,True,successful,"The authors explicitly conclude that the win-overestimation effect was replicated, rather than merely reporting results without comparing them to the target finding.",Our primary results unambiguously replicated the LDW triggered over-estimation effect.,discussion,completed,replication,,False,,55285
cd0c0e2ec5520301ad9c25ddbc5af1c5,control_doc,V3,ft,1,True,successful,The authors explicitly say the effect was replicated and report the predicted overestimation in the LDW condition.,"Our primary results unambiguously replicated the LDW triggered over-estimation effect. Consistent with previous studies (Graydon et al., 2021), we observed a tendency for participants exposed to LDWs to overestimate the number of wins relative to both the number of genuine wins that occurred, and to estimates made by participants in a control group who were not exposed to LDWs.",discussion,completed,replication,@graydon2021,True,,56852
cd0c0e2ec5520301ad9c25ddbc5af1c5,control_doc,V0r,ft,1,True,successful,The authors explicitly say they replicated the LDW-triggered overestimation effect and report the same overestimation in the LDW condition.,"Our primary results unambiguously replicated the LDW triggered over-estimation effect. Consistent with previous studies (Graydon et al., 2021), we observed a tendency for participants exposed to LDWs to overestimate the number of wins relative to both the number of genuine wins that occurred, and to estimates made by participants in a control group who were not exposed to LDWs.",discussion,completed,replication,@graydon2021,True,,33620
785bec42228ff7a33c8b06e0ead3c07d,control_doc,V0,ft,1,True,successful,"The authors explicitly say their study validates Li et al.’s core conclusion, despite reporting weaker investment performance on some measures.","This study validates Li et al.’s (2025) core conclusion that “inductive bias and feature engineering are critical for machine learning investment strategies,” providing empirical references for model selection and feature processing in real-time investing.",discussion,completed,replication,@li2025,True,,25083
785bec42228ff7a33c8b06e0ead3c07d,control_doc,V1,ft,1,True,successful,The authors explicitly state that their findings validate the original study’s core conclusion.,"This study validates Li et al.’s (2025) core conclusion that “inductive bias and feature engineering are critical for machine learning investment strategies,” providing empirical references for model selection and feature processing in real-time investing.",discussion,completed,replication,@li2025,True,,26650
785bec42228ff7a33c8b06e0ead3c07d,control_doc,V2,ft,1,True,successful,"The authors explicitly say their results confirm the original paper’s core conclusion, so the lower Sharpe ratio does not override their overall positive verdict.",This paper confirms the core conclusion of the original paper that feature engineering rather than model complexity is crucial for ML investment strategies.,abstract,completed,replication,@li2025,True,,59995
785bec42228ff7a33c8b06e0ead3c07d,control_doc,V3,ft,1,True,successful,"The paper explicitly says its replication confirms the original study’s core conclusion, despite reporting weaker investment performance on other measures.",This paper confirms the core conclusion of the original paper that feature engineering rather than model complexity is crucial for ML investment strategies.,abstract,completed,replication,@li2025,True,,61562
785bec42228ff7a33c8b06e0ead3c07d,control_doc,V0r,ft,1,True,successful,"The authors explicitly state that this study validates Li et al.’s core conclusion, so the reported lower Sharpe ratio does not override their overall positive verdict.","This study validates Li et al.’s (2025) core conclusion that “inductive bias and feature engineering are critical for machine learning investment strategies,” providing empirical references for model selection and feature processing in real-time investing.",discussion,completed,replication,@li2025,True,,25084
221fb3a19a47b6080239a46d5a88a053,control_doc,V0,ft,1,True,failed,"The paper explicitly says it did not replicate the target finding of a shift from episodic to semantic retrieval, despite observing other time-frame effects.","Although the current study showed a pronounced effect of time frame on response times and response levels, it did not replicate prior work that suggested a shift from episodic to semantic memory as time frame duration increased.",abstract,completed,replication,,False,,30382
221fb3a19a47b6080239a46d5a88a053,control_doc,V1,ft,1,True,failed,"The abstract explicitly says the proposed shift reported in the prior work was not replicated, despite replicating other response patterns.","Although the current study showed a pronounced effect of time frame on response times and response levels, it did not replicate prior work that suggested a shift from episodic to semantic memory as time frame duration increased. This indicates that even for longer time frames individuals might attempt to retrieve episodic information to provide a response.",abstract,completed,replication,,False,,31949
221fb3a19a47b6080239a46d5a88a053,control_doc,V2,ft,1,True,failed,"The paper explicitly says it did not replicate the target study’s proposed shift, which is the central finding being tested.","Although the current study showed a pronounced effect of time frame on response times and response levels, it did not replicate prior work that suggested a shift from episodic to semantic memory as time frame duration increased.",abstract,completed,replication,,False,,82395
221fb3a19a47b6080239a46d5a88a053,control_doc,V3,ft,1,True,failed,"The authors explicitly conclude that the proposed shift finding did not replicate, rather than merely reporting mixed results across measures.","Although the current study showed a pronounced effect of time frame on response times and response levels, it did not replicate prior work that suggested a shift from episodic to semantic memory as time frame duration increased.",abstract,completed,replication,,False,,83962
221fb3a19a47b6080239a46d5a88a053,control_doc,V0r,ft,1,True,mixed,"The authors explicitly describe the evidence as mixed, with some reported patterns matching prior findings but no consistent evidence for the hypothesized retrieval-strategy shift.","However, taking the results of both RTs and response levels into account, we found mixed evidence to support the findings of Robinson and Clore [8]. The main finding was that we observed an increase in both RTs and response levels with longer time frames, but found no consistent evidence for a change in response patterns that would suggest a shift in retrieval strategies for longer time frames.",discussion,completed,replication,,False,,30383
a3b015e04e22fa431a33f1b2559e38c6,control_doc,V0,ft,2,True,successful,The authors explicitly include this cited study among the successfully replicated results and report that 2-Back and rest did not differ in memory performance.,"We successfully replicated the results of previous studies [14, 19] and provided supporting evidence for the idea that a post-encoding period involving a 2-Back task is better for the fate of memory consolidation than a rest period that triggers autobiographical thinking.",discussion,completed,replication,,False,,82786
